Date,Close,ln_volume_min,ln_volume_median,ln_volume_max,daily_growth_min,daily_growth_median,daily_growth_max,weekly_growth_min,weekly_growth_median,weekly_growth_max,biweekly_growth_min,biweekly_growth_median,biweekly_growth_max,monthly_growth_min,monthly_growth_median,monthly_growth_max,rel_spread_oc_median,rel_spread_hl_median,vol_10d_mean_median,vol_10d_std_median,vol_10d_min_median,vol_10d_max_median,return_1m,return_2m,return_3m,vol_3m,momentum_3m,mma_3_scaled,mma_6_scaled,year,month,ticker,marketCap,beta,trailingPE,forwardPE,trailing_PEG,priceToBook,dividendYield,debt_to_equity,current_ratio,cash_ratio,working_capital,working_capital_ratio,retained_earnings_to_assets,long_term_debt_to_equity,operating_cf_margin,free_cf_margin,pct_held_by_inst,institutional_holders_count,esg_env,esg_soc,esg_gov,recent_rating_changes,strong_to_total_reco_ratio,days_to_next_earnings,dividend_stability,companyName,sector,industry,country,fullTimeEmployees,adx,adxr,apo,aroon_1,aroon_2,aroonosc,bop,cci,cmo,dx,macd,macdsignal,macdhist,macd_ext,macdsignal_ext,macdhist_ext,macd_fix,macdsignal_fix,macdhist_fix,minus_di,mom,plus_di,dm,ppo,roc,rocp,rocr,rocr100,rsi,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,trix,ultosc,willr,cdl2crows,cdl3blackrows,cdl3inside,cdl3linestrike,cdl3outside,cdl3starsinsouth,cdl3whitesoldiers,cdlabandonedbaby,cdladvancedblock,cdlbelthold,cdlbreakaway,cdlclosingmarubozu,cdlconcealbabyswall,cdlcounterattack,cdldarkcloudcover,cdldoji,cdldojistar,cdldragonflydoji,cdlengulfing,cdleveningdojistar,cdleveningstar,cdlgapsidesidewhite,cdlgravestonedoji,cdlhammer,cdlhangingman,cdlharami,cdlharamicross,cdlhighwave,cdlhikkake,cdlhikkakemod,cdlhomingpigeon,cdlidentical3crows,cdlinneck,cdlinvertedhammer,cdlkicking,cdlkickingbylength,cdlladderbottom,cdllongleggeddoji,cdllongline,cdlmarubozu,cdlmatchinglow,cdlmathold,cdlmorningdojistar,cdlmorningstar,cdlonneck,cdlpiercing,cdlrickshawman,cdlrisefall3methods,cdlseparatinglines,cdlshootingstar,cdlshortline,cdlspinningtop,cdlstalledpattern,cdlsticksandwich,cdltakuru,cdltasukigap,cdlthrusting,cdltristar,cdlunique3river,cdlupsidegap2crows,cdlxsidegap3methods,gdp_us,cpi_us,unemployment_us,interest_us,gdp_de,cpi_de,interest_eu,sp500,vix,dax,spy,gld,vgk,xlv,xlk,xlf,efa,eurusd,usdx,TARGET
2024-03-31,726.686951,14.036011,14.489211,15.966133,-0.076414,0.000938,0.031929,-0.06828,-0.000348,0.056057,-0.054774,-0.00926,0.069703,-0.020496,0.013809,0.105235,0.000572,0.013839,-0.000714,0.020508,-0.046118,0.024709,-0.015137,0.055876,0.111543,0.04581,2.434904,0.987483,0.89781,2024,3,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,36.72873895455453,41.65909148990661,9.258040403708435,32.142857142857146,60.71428571428572,-14.285714285714286,-0.04301597819412562,-27.451541135636237,1.5572606255361134,5.045256564540756,6.913182829831783,11.930492733067862,-2.75600188421181,9.258040403708435,14.493769610369668,-4.973625813454299,6.654711234639251,11.401144170443297,-2.638515220700547,47.37883861151025,-6.809295654296875,31.438847786553712,55.663994190683624,1.267226507093076,-0.9260424784588162,-0.009260424784588151,0.9907395752154118,99.07395752154119,50.77863031276806,53.203896595952926,58.01429790905782,47.79614933407039,53.203896595952926,50.36748306685875,48.90564262982274,0.33172556899033756,44.49945355774862,-67.35900618654244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23053.545,312.107,3.9,5.33,764495.1,125.0381,2.95329790278577,5254.35009765625,13.010000228881836,18492.490234375,513.5501098632812,205.72000122070312,64.04832458496094,144.0338897705078,206.2226104736328,41.19685363769531,76.11682891845703,1.0794472694396973,104.55000305175781,844.44812
2024-04-30,718.186768,13.977799,14.270793,14.980379,-0.017817,-0.001312,0.013521,-0.037154,-0.000868,0.038971,-0.048385,-0.002953,0.013462,-0.093917,-0.017585,0.011903,0.003432,0.01668,-0.000246,0.008819,-0.015547,0.012541,-0.011697,-0.026657,0.043525,0.049405,0.880979,1.013074,0.951178,2024,4,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,18.421321363367603,20.53563747676371,-7.915965740497313,57.142857142857146,42.85714285714286,-28.571428571428573,-0.26975396213867264,-25.588927946460473,-7.962199712750685,17.01232820270027,-2.91388122325219,-2.5096638023335647,-0.4765675065060382,-7.915965740497313,-8.076157833436254,1.4857898288303009,-2.7770971205272303,-2.4049610356219886,-0.45914898620052536,46.00304439498734,-2.122650146484375,20.284072022310056,33.38083925745961,-1.089295689385135,-0.2952898230161538,-0.002952898230161565,0.9970471017698385,99.70471017698384,46.01890014362466,53.28816207053331,47.71610137150623,54.66684657648105,53.28816207053331,69.92311415839045,54.086524579001356,0.14920498225017287,46.14581677070727,-57.820796154149804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23223.906,313.016,3.9,5.33,762520.8,125.6706,3.07356096825179,5035.68994140625,15.649999618530273,17932.169921875,492.84393310546875,211.8699951171875,62.412410736083984,136.81903076171875,194.34056091308594,39.475425720214844,73.64822387695312,1.0715701580047607,106.22000122070312,817.803223
2024-05-31,804.609558,13.991814,14.320636,15.288143,-0.015295,0.005955,0.020474,-0.000706,0.019509,0.066966,0.01145,0.05026,0.089751,0.016982,0.101439,0.127874,-0.004018,0.014072,0.00495,0.009625,-0.010242,0.019644,0.120335,0.10723,0.09047,0.077241,1.171277,0.931915,0.896778,2024,5,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,30.72164479652637,22.932723434200714,22.76664929512225,3.5714285714285716,100.0,85.71428571428572,0.32056837116374237,107.12539403642404,41.369763635917565,55.240440525162484,16.575981995809116,11.502204069763394,3.77890459681532,22.76664929512225,14.05108301320307,7.8179591034892475,15.728176742630012,10.883337644674459,3.6002903569352087,18.688542955686977,37.98565673828125,34.428951677904344,59.85449076543886,3.0967207846304214,5.025954935966448,0.05025954935966448,1.0502595493596645,105.02595493596644,70.68488181795878,72.23579339810237,71.75729984513151,78.42005091198189,72.23579339810237,75.23798154134596,65.80151564930742,0.09134784253782557,61.023725189703256,-10.726317879645775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23223.906,313.14,4.0,5.33,762520.8,125.7761,3.1214919508542205,5277.509765625,12.920000076293945,18497.939453125,517.7719116210938,215.3000030517578,66.4356460571289,140.10472106933594,208.09402465820312,40.72737121582031,77.37495422363281,1.0835410356521606,104.66999816894531,887.823853
2024-06-30,844.44812,14.042566,14.366518,15.159184,-0.016384,0.003264,0.014717,-0.015975,0.016193,0.044068,0.003051,0.041664,0.064411,0.046054,0.087566,0.113252,-0.001367,0.012575,0.004127,0.008682,-0.008178,0.014717,0.049513,0.175806,0.162052,0.066074,2.452577,0.934435,0.892105,2024,6,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,45.09386868633994,42.527972241984614,22.84501021947608,7.142857142857143,100.0,71.42857142857143,0.1721121454703563,107.55335654589061,50.43023610712568,43.09957199710268,21.658708922720848,21.180690961627487,0.7233970306958106,22.84501021947608,23.765943174008953,-2.139969871934049,20.669529023797622,20.179388703319596,0.6975666410987884,24.65294806701988,33.15234375,33.25125112775342,59.58017430804093,2.891774725858141,4.166395640674758,0.041663956406747624,1.0416639564067476,104.16639564067476,75.21511805356283,78.48964818731902,79.0497154169205,68.47151614536277,78.48964818731902,32.05776660584478,43.01162352725945,0.2449541717279402,65.36262377314355,-11.741195972212212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23223.906,313.131,4.1,5.33,762520.8,125.8815,3.1650202317552294,5460.47998046875,12.4399995803833,18235.44921875,536.0389404296875,215.00999450683594,64.47557067871094,142.6602325439453,224.39901733398438,40.36819076538086,75.96151733398438,1.0708472728729248,105.87000274658203,881.993835
2024-07-31,817.803223,13.610207,14.484384,15.610781,-0.042655,-0.001986,0.026673,-0.048291,-0.008868,0.048695,-0.060488,-0.013591,0.045616,-0.046241,-0.004805,0.070438,0.001267,0.01574,-0.001267,0.012283,-0.024985,0.016188,-0.031553,0.016398,0.138706,0.076001,1.825038,1.005483,0.947577,2024,7,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,27.141861507831038,32.734844342033455,4.2344334920247775,82.14285714285714,42.85714285714286,-21.42857142857143,-0.13356449883534355,-70.65494417325746,-1.6493895563156962,18.364296447229663,7.184446579716621,12.052492138327864,-4.5723340231744025,4.2344334920247775,7.726491422734695,-5.895878566296334,6.9079147674029855,11.523754464969564,-4.344047434540673,57.16382073786498,-11.588836669921875,24.965713235782474,45.61926302702686,0.49698791952895516,-1.359146867270189,-0.013591468672701924,0.9864085313272981,98.6408531327298,49.17530522184215,36.94338875723508,42.912288553905015,33.28912922950655,36.94338875723508,13.218918100517136,27.05462924334622,0.2793816189947451,44.45405324018637,-79.4084811564866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.294,313.566,4.2,5.33,762667.0,126.3032,3.112996279923681,5522.2998046875,16.360000610351562,18508.650390625,542.5299072265625,226.5500030517578,66.10750579833984,146.45797729492188,217.02915954589844,42.950740814208984,77.93013000488281,1.0816072225570679,104.0999984741211,869.716797
2024-08-31,887.823853,13.914994,14.35215,14.852567,-0.024633,0.003217,0.03595,-0.016835,0.014069,0.076999,-0.052451,0.039468,0.087949,-0.093374,0.035652,0.114449,-0.002062,0.016508,0.003907,0.013576,-0.024633,0.018769,0.08562,0.051366,0.103422,0.060007,1.723498,0.957425,0.900997,2024,8,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,26.799425625847995,26.887933700006933,3.0304232866336065,39.28571428571429,85.71428571428572,57.142857142857146,0.17851456359590814,83.28139130388315,22.15222809904658,31.44436168304048,6.9451663933114105,0.44549677300076695,4.148661728124571,3.0304232866336065,-10.260936247996812,9.270319272989562,6.482510412196632,0.33928381382511674,3.9225849572346227,36.93722154454055,32.965789794921875,27.17388014015527,64.8229943915016,0.36393490515523497,3.946781063558913,0.039467810635589115,1.039467810635589,103.94678106355892,61.07611404952329,66.6996567959585,62.75743139859814,66.05539315652126,66.6996567959585,78.81217731461432,66.77900918035347,0.11306150615241206,53.331061815275845,-12.486433427430292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.294,314.131,4.2,5.33,762667.0,126.1978,2.90591245915688,5648.39990234375,15.0,18906.919921875,555.2063598632812,231.2899932861328,68.49263000488281,153.86749267578125,218.54676818847656,44.91465377807617,80.47090911865234,1.1080454587936401,101.69999694824219,968.202698
2024-09-30,881.993835,14.098808,14.397804,15.35414,-0.01755,-0.000719,0.022597,-0.033323,0.002055,0.044851,-0.033166,0.008507,0.034562,-0.008208,0.038718,0.109986,0.003449,0.018039,0.000902,0.012011,-0.016945,0.02048,-0.006567,0.078492,0.044462,0.061715,0.720439,0.977944,0.9363,2024,9,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,29.26908126959451,28.380302995515727,10.095854930388612,25.0,53.57142857142857,42.85714285714286,-0.1513026867850651,41.372817804389015,14.418087104873662,19.34628999173009,11.275352296292965,11.994467917562618,-0.7031812677772038,10.095854930388612,16.86221763415216,-3.9011992973479757,10.772431102108897,11.428815383330816,-0.6412663494788777,34.556956924819055,7.595977783203125,22.42016509222438,55.05992791033461,1.1410461885557779,0.8507025253983946,0.008507025253983964,1.008507025253984,100.85070252539839,57.20904355243683,49.30878358112289,46.67207171317612,46.40517521682412,49.30878358112289,31.59611912831471,38.612641582884336,0.14426699186502745,53.63158396352809,-46.42571280987832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.294,314.851,4.1,5.13,762667.0,126.1978,2.83416486770752,5762.47998046875,16.729999542236328,19324.9296875,566.8682861328125,243.05999755859375,68.82244873046875,151.3172149658203,224.33506774902344,44.66362762451172,81.10125732421875,1.1169815063476562,100.77999877929688,912.803162
2024-10-31,869.716797,13.723943,14.23185,14.601009,-0.017017,-0.002462,0.020979,-0.032903,-0.001252,0.034797,-0.047422,-0.000235,0.019638,-0.028646,-0.008101,0.016561,0.003023,0.012408,-9e-06,0.010827,-0.017017,0.011136,-0.01392,-0.020395,0.063479,0.055469,1.144414,1.011645,0.978555,2024,10,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,15.28720441016064,19.1142685541483,-1.9037502973508253,50.0,7.142857142857143,-42.85714285714286,-0.28960739396149826,-0.8702352362566164,-0.19568912965773197,10.462074682308806,0.7943252227281619,1.4453184150990963,-0.8268691260011622,-1.9037502973508253,-2.767438709226427,-2.4490138648922466,0.746951443132275,1.3853418865286746,-0.8254158079741267,39.66946709867725,-0.20892333984375,22.058389588267215,44.630035777900595,-0.21448826906952007,-0.023499155355366508,-0.00023499155355366887,0.9997650084464463,99.97650084464463,49.90215543517114,36.43786199250042,40.34107597221249,37.18381889632906,36.43786199250042,16.876508216786366,25.082696224168235,0.11192355740887727,47.34867405843044,-55.55983760277189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23542.349,315.564,4.1,4.83,764056.4,126.7249,2.8659339505326895,5705.4501953125,23.15999984741211,19077.5390625,561.8097534179688,253.50999450683594,65.02802276611328,144.29266357421875,220.8372802734375,45.80682373046875,76.8246078491211,1.0859178304672241,103.9800033569336,976.172485
2024-11-30,968.202698,13.907087,14.390628,15.002469,-0.018206,0.006831,0.032683,-0.038917,0.029334,0.075788,-0.01246,0.035831,0.063566,0.003204,0.047204,0.107021,-0.002835,0.015279,0.003628,0.013467,-0.014888,0.031195,0.113239,0.097743,0.090535,0.071387,1.26822,0.936413,0.907177,2024,11,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,24.597871625540783,19.48305517513608,10.26654033171826,35.714285714285715,71.42857142857143,35.714285714285715,0.24552626476945466,98.55334135558394,28.930630715966146,41.24842170364515,9.917955878203372,6.866875206464485,3.5970882313952366,10.26654033171826,3.8607426830846014,4.205519869117008,9.387854981422095,6.480397794078778,3.429854316373854,34.24603647870427,31.48040771484375,33.605975486519,75.64430195983749,1.1476557884657914,3.583074489433302,0.03583074489433306,1.0358307448943331,103.5830744894333,64.46531535798307,71.77249790177467,67.13550267882198,77.71400163266338,71.77249790177467,75.82380956206113,67.98027414679592,0.06934467772875541,57.929232843776774,-30.313767696569286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23542.349,316.449,4.2,4.64,764056.4,126.4086,2.9291315226785,6032.3798828125,13.510000228881836,19626.44921875,595.3124389648438,245.58999633789062,63.88581085205078,144.8231964111328,232.25474548339844,50.596439361572266,76.58216094970703,1.0563008785247803,105.73999786376953,1045.796631
2024-12-31,912.803162,13.752571,14.459257,15.497046,-0.018612,-0.002795,0.010537,-0.043269,-0.003284,0.022125,-0.07715,0.017976,0.07489,-0.057219,0.059568,0.119502,0.000711,0.015565,0.001803,0.008264,-0.010242,0.010537,-0.057219,0.049541,0.034931,0.0886,0.394259,1.004496,0.974716,2024,12,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,34.24415665823734,33.419475554833824,24.443772536057736,14.285714285714286,85.71428571428572,78.57142857142857,-0.12569243092614588,40.802504715864174,30.639450482986923,43.305112895908366,19.65970676060374,17.750265457624682,-0.7372101657383041,24.443772536057736,25.57992784114304,-3.846557921493904,18.69183312890175,16.957892630756678,-0.6701173570842975,43.41611581759382,17.4039306640625,24.821934051663135,60.26615357133382,2.5987413898406837,1.7975503171430152,0.01797550317143008,1.0179755031714302,101.79755031714302,65.31972524149346,49.624749200224755,50.317813509466816,50.850037890842174,49.624749200224755,0.0,25.58392748002693,0.17108097961906488,48.27464808833063,-33.402177350517796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23542.349,317.603,4.1,4.48,764056.4,127.0412,2.81234302970702,5881.6298828125,17.350000381469727,19909.140625,580.9891967773438,242.1300048828125,62.13336944580078,135.76780700683594,231.43096923828125,47.833160400390625,74.32286071777344,1.040615200996399,108.48999786376953,943.242615
2025-01-31,976.172485,14.117391,14.410835,14.928913,-0.013064,0.002851,0.027211,-0.051115,0.011829,0.042781,-0.073589,0.008536,0.065377,-0.077874,-0.050791,0.062534,-0.001477,0.015428,0.000891,0.010799,-0.013064,0.017902,0.069423,0.008232,0.122403,0.088519,1.382781,0.97564,0.93848,2025,1,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,31.911634422471053,30.993315283416774,-20.367359454815187,39.28571428571429,17.857142857142858,-28.571428571428573,0.11921834138848483,33.91322137902319,-2.8183059740985077,24.5582223044812,-7.345412584882865,-5.024907527739662,-0.6648602579629186,-20.367359454815187,-18.14613281423889,1.161552320518398,-6.956610291370566,-4.764789341985605,-0.6857580013108948,56.80665468569832,7.8651123046875,18.5973992688467,43.42529070011665,-2.139137559229024,0.8536035181032964,0.008536035181032962,1.008536035181033,100.8536035181033,48.590847012950746,67.84734868189855,64.81016571662113,67.74523222602545,67.84734868189855,87.75118030901538,67.41208211855205,0.08506627646114318,49.00824013675306,-44.0391141253065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23512.717,319.086,4.0,4.33,766396.2,126.8304,3.0879559525017704,6040.52978515625,16.43000030517578,21732.05078125,596.5924682617188,258.55999755859375,66.07849884033203,144.9459686279297,229.72898864746094,50.940879821777344,77.89105987548828,1.0397279262542725,108.37000274658203,991.831848
2025-02-28,1045.796631,14.115319,14.412312,15.011582,-0.026079,0.006165,0.026483,-0.038844,0.022454,0.081803,-0.040756,0.066413,0.115511,0.066935,0.127783,0.175332,-0.006099,0.018529,0.006519,0.012403,-0.006817,0.026483,0.071324,0.145698,0.080142,0.073671,1.087833,0.935418,0.901177,2025,2,COST,418314190848,0.954,53.47279,47.92988,5.0112,15.423078,0.55,1.956185,0.965655,0.279326,-1218000000.0,-0.017442,0.252309,0.24528,0.042188,0.024664,0.03351,10,8.54,15.05,4.82,145,0.117241,,1.662157,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,333000,34.5974975050621,31.459245742659213,42.05775099534253,7.142857142857143,92.85714285714286,78.57142857142857,0.5443294117646923,86.9461416184493,43.603598951393835,45.172863481339334,25.161817397694335,23.588940393019822,7.589004507080917,42.05775099534253,38.443017247735284,14.742418120729312,23.802137471086212,22.533534133564537,7.1931424150942105,31.918939491526807,62.403076171875,33.33658811541944,86.95365816011225,4.1644988492283685,6.641300884619472,0.0664130088461947,1.0664130088461947,106.64130088461947,71.80179947569691,87.59236431463019,86.42501022604698,80.46739147231537,87.59236431463019,48.479438819115984,52.721485041277354,0.12356191271509775,67.87859742214742,-13.279783335732853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23512.717,319.775,4.1,4.33,766396.2,127.3575,2.9886543734134103,5954.5,19.6299991607666,22551.4296875,589.018798828125,263.2699890136719,68.72163391113281,146.97898864746094,224.4737091064453,51.64358139038086,80.19123077392578,1.039511799812317,107.61000061035156,1038.740967
